product_id,sku_id,name,category,subcategory,brand,price_inr,rating,review_count,inventory_count,availability,is_active,catalog_status,color,material,room,style,unit,description,attributes_json,search_keywords,created_at
PRD33479,MAT09205,Peps Mattress Zenimo Normal Top,All Mattress,Mattress,PIPL,54040,4.1,85,5,in_stock,TRUE,Current,Pink,Latex foam,Guest Room,Scandinavian,NOS,"Peps Mattress Zenimo Normal Top is a scandinavian mattress from PIPL. It is suitable for guest room use and comes in pink with latex foam finish. Designed for comfort, support, and daily sleeping use.","{""color"": ""Pink"", ""material"": ""Latex foam"", ""room"": ""Guest Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""size"": ""78x83.5x8''"", ""series"": ""NA""}",peps mattress zenimo normal top all mattress mattress pipl pink latex foam guest room scandinavian mattress sleep comfort orthopedic foam bed,"March 9, 2026"
PRD55764,FUR06627,Tmbc Ct Corner Table,Corner Table,Corner Table,TLPLC,54120,4.1,12,0,out_of_stock,TRUE,Current,Black,Fabric,Living Room,Luxury,NOS,Tmbc Ct Corner Table is a luxury corner table from TLPLC. It is suitable for living room use and comes in black with fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""Black"", ""material"": ""Fabric"", ""room"": ""Living Room"", ""style"": ""Luxury"", ""unit"": ""NOS"", ""size"": ""550*550*500mm"", ""series"": ""CT2085L""}",tmbc ct corner table corner table corner table tlplc black fabric living room luxury home decor furniture interiors,"January 27, 2026"
PRD60228,FUR06921,Flare Fabric Sofa Bed,Sofa Bed,Sofa Bed,RES,55930,4.5,42,20,in_stock,TRUE,Current,Mustard,Fabric,Kids Room,Modern,NOS,Flare Fabric Sofa Bed is a modern sofa bed from RES. It is suitable for kids room use and comes in mustard with fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""Mustard"", ""material"": ""Fabric"", ""room"": ""Kids Room"", ""style"": ""Modern"", ""unit"": ""NOS""}",flare fabric sofa bed sofa bed sofa bed res mustard fabric kids room modern home decor furniture interiors,
PRD37044,FUR05949,Tmbc Dc Dining Chair,Dining Chair,Dining Chair,TLPLC,56170,3.8,16,8,in_stock,TRUE,Current,Brown,Leatherette,Balcony,Classic,NOS,Tmbc Dc Dining Chair is a classic dining chair from TLPLC. It is suitable for balcony use and comes in brown with leatherette finish. Suitable for residential and hospitality interiors.,"{""color"": ""Brown"", ""material"": ""Leatherette"", ""room"": ""Balcony"", ""style"": ""Classic"", ""unit"": ""NOS"", ""series"": ""10153214""}",tmbc dc dining chair dining chair dining chair tlplc brown leatherette balcony classic chair dining seating kitchen restaurant,"July 26, 2025"
PRD56733,WAL80482,Bugatti Wall Covering Na,All Wallpaper,Wallpaper,GAT,56900,3.9,17,5,in_stock,TRUE,Current,Gold,Textured paper,Guest Room,Traditional,ROLL,"Bugatti Wall Covering is a traditional wallpaper from GAT. It is suitable for guest room use and comes in gold with textured paper finish. Useful for accent walls, bedroom walls, and living room decor.","{""color"": ""Gold"", ""material"": ""Textured paper"", ""room"": ""Guest Room"", ""style"": ""Traditional"", ""unit"": ""ROLL"", ""size"": ""3 MTR / ROLL"", ""series"": ""NA""}",bugatti wall covering all wallpaper wallpaper gat gold textured paper guest room traditional wallpaper wall covering textured decor,"October 27, 2025"
PRD60227,FUR06920,Dive Lc Accent  Chair E68 - Romania,Accent Chair,Accent Chair E68 - Romania,Generic,57820,4.7,40,3,low_stock,TRUE,Current,Black,Engineered wood,Hotel Room,Traditional,NOS,Dive Lc Accent  Chair E68 - Romania is a traditional accent chair e68 - romania from Generic. It is suitable for hotel room use and comes in black with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Black"", ""material"": ""Engineered wood"", ""room"": ""Hotel Room"", ""style"": ""Traditional"", ""unit"": ""NOS""}",dive lc accent  chair e68 - romania accent chair accent chair e68 - romania nan black engineered wood hotel room traditional home decor furniture interiors,"May 6, 2026"
PRD38667,FUR06474,Dive Dc Dining Chair,Dining Chair,Dining Chair,EGZ,57820,4.2,37,50,in_stock,TRUE,Current,Natural,Leatherette,Dining Room,Scandinavian,NOS,Dive Dc Dining Chair is a scandinavian dining chair from EGZ. It is suitable for dining room use and comes in natural with leatherette finish. Suitable for residential and hospitality interiors.,"{""color"": ""Natural"", ""material"": ""Leatherette"", ""room"": ""Dining Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""series"": ""Snow""}",dive dc dining chair dining chair dining chair egz natural leatherette dining room scandinavian chair dining seating kitchen restaurant,"November 22, 2025"
PRD55823,FUR06136,Avi Sns Ct Console,Console,Console,VIX,59850,4.6,38,8,in_stock,TRUE,Current,Mustard,Engineered wood,Hotel Room,Contemporary,NOS,Avi Sns Ct Console is a contemporary console from VIX. It is suitable for hotel room use and comes in mustard with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Mustard"", ""material"": ""Engineered wood"", ""room"": ""Hotel Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""size"": ""140*40"", ""series"": ""FW07#""}",avi sns ct console console console vix mustard engineered wood hotel room contemporary home decor furniture interiors,"August 21, 2025"
PRD56269,FUR06510,Tmbc Dt Dining Table 8 Seater,Dining Table,Dining Table 8 Seater,TLPLC,63560,4.6,14,1,low_stock,TRUE,Current,Mustard,Marble top,Bedroom,Traditional,NOS,Tmbc Dt Dining Table 8 Seater is a traditional dining table 8 seater from TLPLC. It is suitable for bedroom use and comes in mustard with marble top finish. Suitable for residential and hospitality interiors.,"{""color"": ""Mustard"", ""material"": ""Marble top"", ""room"": ""Bedroom"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""series"": ""15165315/240""}",tmbc dt dining table 8 seater dining table dining table 8 seater tlplc mustard marble top bedroom traditional dining table family meal wooden table,"December 15, 2025"
PRD40619,FUR04352,Infinity Fabric Corner Sofa,Sofa,Corner Sofa,RES,64170,4.8,109,5,in_stock,TRUE,Current,Navy,Fabric upholstery,Guest Room,Minimal,NOS,Infinity Fabric Corner Sofa is a minimal corner sofa from RES. It is suitable for guest room use and comes in navy with fabric upholstery finish. Suitable for residential and hospitality interiors.,"{""color"": ""Navy"", ""material"": ""Fabric upholstery"", ""room"": ""Guest Room"", ""style"": ""Minimal"", ""unit"": ""NOS""}",infinity fabric corner sofa sofa corner sofa res navy fabric upholstery guest room minimal couch seating living room sofa lounge,"December 4, 2024"
PRD48831,FUR03358,High Gold Nofi Mesa-380132 Double Sofa,Outdoors,2 Seater Sofa,TCL,65290,3.7,5,3,low_stock,TRUE,Current,Gold,Ceramic,Balcony,Contemporary,NOS,High Gold Nofi Mesa-380132 Double Sofa is a contemporary 2 seater sofa from TCL. It is suitable for balcony use and comes in gold with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Gold"", ""material"": ""Ceramic"", ""room"": ""Balcony"", ""style"": ""Contemporary"", ""unit"": ""NOS""}",high gold nofi mesa-380132 double sofa outdoors 2 seater sofa tcl gold ceramic balcony contemporary home decor furniture interiors,"June 21, 2023"
PRD55764,FUR06180,Tmbc Ct Corner Table,Corner Table,Corner Table,TLPLC,66080,4.2,2,0,out_of_stock,TRUE,Current,Black,Wood,Bedroom,Contemporary,NOS,Tmbc Ct Corner Table is a contemporary corner table from TLPLC. It is suitable for bedroom use and comes in black with wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Black"", ""material"": ""Wood"", ""room"": ""Bedroom"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""series"": ""CT2088""}",tmbc ct corner table corner table corner table tlplc black wood bedroom contemporary home decor furniture interiors,"August 31, 2025"
PRD53260,FUR05757,Daisy Fabric Electric Accent Chair-Swgr,Accent Chair,Electric Accent Chair-Swgr,MWL,76130,4.5,16,5,in_stock,TRUE,Current,Green,Engineered wood,Balcony,Rustic,NOS,Daisy Fabric Electric Accent Chair-Swgr is a rustic electric accent chair-swgr from MWL. It is suitable for balcony use and comes in green with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Engineered wood"", ""room"": ""Balcony"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""K51151M""}",daisy fabric electric accent chair-swgr accent chair electric accent chair-swgr mwl green engineered wood balcony rustic home decor furniture interiors,"May 6, 2025"
PRD59465,FUR06348,Tmbc Od Sf/91934100-Lg/Light Grey/1Str/Cuddle/Dka,Outdoors,Outdoors,TLPLC,84960,4.3,11,20,in_stock,TRUE,Current,Grey,Glass,Guest Room,Minimal,NOS,Tmbc Od Sf/91934100-Lg/Light Grey/1Str/Cuddle/Dka is a minimal outdoors from TLPLC. It is suitable for guest room use and comes in grey with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Grey"", ""material"": ""Glass"", ""room"": ""Guest Room"", ""style"": ""Minimal"", ""unit"": ""NOS""}",tmbc od sf/91934100-lg/light grey/1str/cuddle/dka outdoors outdoors tlplc grey glass guest room minimal home decor furniture interiors,"October 6, 2025"
PRD34209,FUR06836,Tmbc Ct Coffee Table,Center Table,Coffee Table,TLPLC,97000,3.8,18,8,in_stock,TRUE,Current,Green,Engineered wood,Hotel Room,Contemporary,NOS,Tmbc Ct Coffee Table is a contemporary coffee table from TLPLC. It is suitable for hotel room use and comes in green with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Engineered wood"", ""room"": ""Hotel Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""series"": ""2169L""}",tmbc ct coffee table center table coffee table tlplc green engineered wood hotel room contemporary home decor furniture interiors,"May 3, 2026"
PRD33080,FUR05161,Tmb Ct Coffee Table,Center Table,Coffee Table,TMB,106740,4.1,141,1,low_stock,TRUE,Current,Maroon,Glass,Living Room,Contemporary,NOS,Tmb Ct Coffee Table is a contemporary coffee table from TMB. It is suitable for living room use and comes in maroon with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Maroon"", ""material"": ""Glass"", ""room"": ""Living Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""series"": ""25129213""}",tmb ct coffee table center table coffee table tmb maroon glass living room contemporary home decor furniture interiors,"October 9, 2024"
PRD56723,FUR06109,Tmbc Ss Fabric 1 Seater Sofa,Sofa,1 Seater Sofa,TLPLC,107380,4.5,47,8,in_stock,TRUE,Current,Green,Foam cushioning,Balcony,Modern,NOS,Tmbc Ss Fabric 1 Seater Sofa is a modern 1 seater sofa from TLPLC. It is suitable for balcony use and comes in green with foam cushioning finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Foam cushioning"", ""room"": ""Balcony"", ""style"": ""Modern"", ""unit"": ""NOS""}",tmbc ss fabric 1 seater sofa sofa 1 seater sofa tlplc green foam cushioning balcony modern couch seating living room sofa lounge,"August 15, 2025"
PRD34879,FUR06720,Tmbc Ct Coffee Table Set,Center Table,Coffee Table Set,TLPLC,112100,3.8,27,3,low_stock,TRUE,Current,Pink,Wood,Guest Room,Contemporary,NOS,Tmbc Ct Coffee Table Set is a contemporary coffee table set from TLPLC. It is suitable for guest room use and comes in pink with wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Pink"", ""material"": ""Wood"", ""room"": ""Guest Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""series"": ""25220963""}",tmbc ct coffee table set center table coffee table set tlplc pink wood guest room contemporary home decor furniture interiors,"April 15, 2026"
PRD59408,FUR05829,Alcamo Half Leather 2.5+2 Seater Sofa,Sofa,2.5+2 Seater Sofa,NCTPL,122780,4.3,22,20,in_stock,TRUE,Current,Brown,Leatherette,Living Room,Minimal,NOS,Alcamo Half Leather 2.5+2 Seater Sofa is a minimal 2.5+2 seater sofa from NCTPL. It is suitable for living room use and comes in brown with leatherette finish. Suitable for residential and hospitality interiors.,"{""color"": ""Brown"", ""material"": ""Leatherette"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""NOS"", ""series"": ""12222""}",alcamo half leather 2.5+2 seater sofa sofa 2.5+2 seater sofa nctpl brown leatherette living room minimal couch seating living room sofa lounge,"June 14, 2025"
PRD32583,FUR04559,Emb Dt Dining Table 6 Seater,Dining Table,Dining Table 6 Seater,EMB,130900,4.1,16,0,out_of_stock,TRUE,Current,Grey,Glass top,Living Room,Minimal,NOS,Emb Dt Dining Table 6 Seater is a minimal dining table 6 seater from EMB. It is suitable for living room use and comes in grey with glass top finish. Suitable for residential and hospitality interiors.,"{""color"": ""Grey"", ""material"": ""Glass top"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""NOS"", ""series"": ""9622-2""}",emb dt dining table 6 seater dining table dining table 6 seater emb grey glass top living room minimal dining table family meal wooden table,"April 28, 2024"
PRD56411,FUR06100,Eva Fabric 3 Seater Sofa,Sofa,3 Seater Sofa,RES,136800,4.3,15,5,in_stock,TRUE,Current,Navy,Fabric upholstery,Office,Contemporary,NOS,Eva Fabric 3 Seater Sofa is a contemporary 3 seater sofa from RES. It is suitable for office use and comes in navy with fabric upholstery finish. Suitable for residential and hospitality interiors.,"{""color"": ""Navy"", ""material"": ""Fabric upholstery"", ""room"": ""Office"", ""style"": ""Contemporary"", ""unit"": ""NOS""}",eva fabric 3 seater sofa sofa 3 seater sofa res navy fabric upholstery office contemporary couch seating living room sofa lounge,"August 23, 2025"
PRD55360,MAT09156,Springfit Mattress Autograph Prive Na,All Mattress,Mattress,VFIPL,139480,4.5,8,3,low_stock,TRUE,Current,Natural,Latex foam,Guest Room,Modern,NOS,"Springfit Mattress Autograph Prive is a modern mattress from VFIPL. It is suitable for guest room use and comes in natural with latex foam finish. Designed for comfort, support, and daily sleeping use.","{""color"": ""Natural"", ""material"": ""Latex foam"", ""room"": ""Guest Room"", ""style"": ""Modern"", ""unit"": ""NOS"", ""size"": ""90X84X07''"", ""series"": ""NA""}",springfit mattress autograph prive all mattress mattress vfipl natural latex foam guest room modern mattress sleep comfort orthopedic foam bed,"December 8, 2025"
PRD41225,FUR05373,Trento Half Leather Power Recliner 2 Seater,Recliner,Power Recliner 2 Seater,NCTPL,142110,4,19,8,in_stock,TRUE,Current,Olive,Ceramic,Dining Room,Scandinavian,NOS.,Trento Half Leather Power Recliner 2 Seater is a scandinavian power recliner 2 seater from NCTPL. It is suitable for dining room use and comes in olive with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Olive"", ""material"": ""Ceramic"", ""room"": ""Dining Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS."", ""series"": ""RS-13015""}",trento half leather power recliner 2 seater recliner power recliner 2 seater nctpl olive ceramic dining room scandinavian home decor furniture interiors,"December 23, 2024"
PRD57294,FUR06300,Magnum Half Leather 2 Seater Sofa,Sofa,2 Seater Sofa,NCTPL,155080,3.3,53,0,out_of_stock,TRUE,Current,Charcoal,Solid wood frame,Kids Room,Scandinavian,NOS,Magnum Half Leather 2 Seater Sofa is a scandinavian 2 seater sofa from NCTPL. It is suitable for kids room use and comes in charcoal with solid wood frame finish. Suitable for residential and hospitality interiors.,"{""color"": ""Charcoal"", ""material"": ""Solid wood frame"", ""room"": ""Kids Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""series"": ""HTL-13442-Y""}",magnum half leather 2 seater sofa sofa 2 seater sofa nctpl charcoal solid wood frame kids room scandinavian couch seating living room sofa lounge,"October 6, 2025"
PRD48778,FUR06014,Istanbul Fabric 3+2 Seater Sofa,Sofa,3+2 Seater Sofa,SFC,158590,4.2,22,5,in_stock,TRUE,Current,Blue,Fabric upholstery,Dining Room,Contemporary,NOS,Istanbul Fabric 3+2 Seater Sofa is a contemporary 3+2 seater sofa from SFC. It is suitable for dining room use and comes in blue with fabric upholstery finish. Suitable for residential and hospitality interiors.,"{""color"": ""Blue"", ""material"": ""Fabric upholstery"", ""room"": ""Dining Room"", ""style"": ""Contemporary"", ""unit"": ""NOS""}",istanbul fabric 3+2 seater sofa sofa 3+2 seater sofa sfc blue fabric upholstery dining room contemporary couch seating living room sofa lounge,"July 25, 2025"
PRD46222,FUR06388,Sherman-Htl Fabric L Shape Sofa,Sofa,L Shape Sofa,NCTIPL,162280,3.6,11,8,in_stock,TRUE,Current,Natural,Foam cushioning,Kids Room,Rustic,NOS,Sherman-Htl Fabric L Shape Sofa is a rustic l shape sofa from NCTIPL. It is suitable for kids room use and comes in natural with foam cushioning finish. Suitable for residential and hospitality interiors.,"{""color"": ""Natural"", ""material"": ""Foam cushioning"", ""room"": ""Kids Room"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""HTL-12934""}",sherman-htl fabric l shape sofa sofa l shape sofa nctipl natural foam cushioning kids room rustic couch seating living room sofa lounge,"January 4, 2026"
PRD58161,FUR06594,Maxwell-Htl Fabric Electric Recliner 3 Seater,Recliner,Electric Recliner 3 Seater,NCTIPL,164240,3.8,37,12,in_stock,TRUE,Current,Natural,Metal,Bedroom,Modern,NOS,Maxwell-Htl Fabric Electric Recliner 3 Seater is a modern electric recliner 3 seater from NCTIPL. It is suitable for bedroom use and comes in natural with metal finish. Suitable for residential and hospitality interiors.,"{""color"": ""Natural"", ""material"": ""Metal"", ""room"": ""Bedroom"", ""style"": ""Modern"", ""unit"": ""NOS"", ""series"": ""RS-13046-CS""}",maxwell-htl fabric electric recliner 3 seater recliner electric recliner 3 seater nctipl natural metal bedroom modern home decor furniture interiors,"January 24, 2026"
PRD58265,FUR05326,Galaxy Half Leather 3+2 Seater Sofa,Sofa,3+2 Seater Sofa,NCTPL,205530,4.3,19,8,in_stock,TRUE,Current,Red,Leatherette,Hotel Room,Traditional,NOS,Galaxy Half Leather 3+2 Seater Sofa is a traditional 3+2 seater sofa from NCTPL. It is suitable for hotel room use and comes in red with leatherette finish. Suitable for residential and hospitality interiors.,"{""color"": ""Red"", ""material"": ""Leatherette"", ""room"": ""Hotel Room"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""series"": ""12242""}",galaxy half leather 3+2 seater sofa sofa 3+2 seater sofa nctpl red leatherette hotel room traditional couch seating living room sofa lounge,"March 31, 2025"
PRD54463,FUR04870,Tomo Ss Half Leather 1 Seater Sofa,Sofa,1 Seater Sofa,TLPL,209680,3.9,14,12,in_stock,TRUE,Current,Blue,Fabric upholstery,Balcony,Rustic,NOS,Tomo Ss Half Leather 1 Seater Sofa is a rustic 1 seater sofa from TLPL. It is suitable for balcony use and comes in blue with fabric upholstery finish. Suitable for residential and hospitality interiors.,"{""color"": ""Blue"", ""material"": ""Fabric upholstery"", ""room"": ""Balcony"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""TM02-2002""}",tomo ss half leather 1 seater sofa sofa 1 seater sofa tlpl blue fabric upholstery balcony rustic couch seating living room sofa lounge,"January 3, 2025"
PRD38984,FUR03681,M&D Ss Half Leather 2 Seater Sofa,Sofa,2 Seater Sofa,TMB,229210,3.9,8,3,low_stock,TRUE,Current,Mustard,Foam cushioning,Office,Rustic,NOS,M&D Ss Half Leather 2 Seater Sofa is a rustic 2 seater sofa from TMB. It is suitable for office use and comes in mustard with foam cushioning finish. Suitable for residential and hospitality interiors.,"{""color"": ""Mustard"", ""material"": ""Foam cushioning"", ""room"": ""Office"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""ZA04""}",m&d ss half leather 2 seater sofa sofa 2 seater sofa tmb mustard foam cushioning office rustic couch seating living room sofa lounge,"October 12, 2024"
PRD59913,FUR06824,Symphony-Htl 3S2Ua,Recliner,Recliner,Generic,252840,4.5,375,20,in_stock,TRUE,Current,Natural,Engineered wood,Hotel Room,Luxury,NOS,Symphony-Htl 3S2Ua is a luxury recliner from Generic. It is suitable for hotel room use and comes in natural with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Natural"", ""material"": ""Engineered wood"", ""room"": ""Hotel Room"", ""style"": ""Luxury"", ""unit"": ""NOS"", ""series"": ""RS-11841-Y""}",symphony-htl 3s2ua recliner recliner nan natural engineered wood hotel room luxury home decor furniture interiors,"April 18, 2026"
PRD59478,FUR06389,Santa-Htl Half Leather Electric Recliner 3 Seater,Sofa,Electric Recliner 3 Seater,NCTIPL,253620,4.3,43,1,low_stock,TRUE,Current,Beige,Fabric upholstery,Dining Room,Classic,NOS,Santa-Htl Half Leather Electric Recliner 3 Seater is a classic electric recliner 3 seater from NCTIPL. It is suitable for dining room use and comes in beige with fabric upholstery finish. Suitable for residential and hospitality interiors.,"{""color"": ""Beige"", ""material"": ""Fabric upholstery"", ""room"": ""Dining Room"", ""style"": ""Classic"", ""unit"": ""NOS"", ""series"": ""RS-12742-PR""}",santa-htl half leather electric recliner 3 seater sofa electric recliner 3 seater nctipl beige fabric upholstery dining room classic couch seating living room sofa lounge,"January 31, 2026"
PRD50476,FUR06022,Bambino Half Leather Corner Sofa With Motorised Recliner,Recliner,Corner Sofa With Motorised Recliner,NCTPL,537960,4.3,147,0,out_of_stock,TRUE,Current,Pink,Glass,Dining Room,Scandinavian,NOS,Bambino Half Leather Corner Sofa With Motorised Recliner is a scandinavian corner sofa with motorised recliner from NCTPL. It is suitable for dining room use and comes in pink with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Pink"", ""material"": ""Glass"", ""room"": ""Dining Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""series"": ""11499""}",bambino half leather corner sofa with motorised recliner recliner corner sofa with motorised recliner nctpl pink glass dining room scandinavian home decor furniture interiors,"August 4, 2025"
PRD42859,FUR04855,Amber Full Leather Corner Sofa With Motorised Recliner,Recliner,Corner Sofa With Motorised Recliner,NCTPL,572120,3.8,0,1,low_stock,TRUE,Current,Brown,Wood,Kids Room,Contemporary,NOS,Amber Full Leather Corner Sofa With Motorised Recliner is a contemporary corner sofa with motorised recliner from NCTPL. It is suitable for kids room use and comes in brown with wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Brown"", ""material"": ""Wood"", ""room"": ""Kids Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""series"": ""RS-12885-PR""}",amber full leather corner sofa with motorised recliner recliner corner sofa with motorised recliner nctpl brown wood kids room contemporary home decor furniture interiors,"November 3, 2024"
PRD34878,FUR06614,Tmbc Ss Half Leather Power Recliner 3 Seater,Recliner,Power Recliner 3 Seater,TLPLC,887360,4,183,3,low_stock,TRUE,Current,Olive,Engineered wood,Bedroom,Rustic,NOS,Tmbc Ss Half Leather Power Recliner 3 Seater is a rustic power recliner 3 seater from TLPLC. It is suitable for bedroom use and comes in olive with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Olive"", ""material"": ""Engineered wood"", ""room"": ""Bedroom"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""ZEH2-MD""}",tmbc ss half leather power recliner 3 seater recliner power recliner 3 seater tlplc olive engineered wood bedroom rustic home decor furniture interiors,"January 27, 2026"
PRD48156,SAM02577,Grazia Na,Samples,Fabric Samples,SDD,50,4.8,6,0,out_of_stock,FALSE,Non Current,Navy,Fabric,Dining Room,Minimal,NOS,Grazia is a minimal fabric samples from SDD. It is suitable for dining room use and comes in navy with fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""Navy"", ""material"": ""Fabric"", ""room"": ""Dining Room"", ""style"": ""Minimal"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",grazia samples fabric samples sdd navy fabric dining room minimal home decor furniture interiors,"December 28, 2019"
PRD38337,SAM03292,Kasheeda Na,Samples,Fabric Samples,SDD,50,3.9,21,0,out_of_stock,FALSE,Non Current,Grey,Fabric,Office,Classic,NOS,Kasheeda is a classic fabric samples from SDD. It is suitable for office use and comes in grey with fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""Grey"", ""material"": ""Fabric"", ""room"": ""Office"", ""style"": ""Classic"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",kasheeda samples fabric samples sdd grey fabric office classic home decor furniture interiors,"October 28, 2020"
PRD24296,SAM01273,Images,Fabric,Curtain Fabric,ADF,50,4.6,21,0,out_of_stock,FALSE,Current,Navy,Polyester,Dining Room,Luxury,NOS,"Images is a luxury curtain fabric from ADF. It is suitable for dining room use and comes in navy with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Polyester"", ""room"": ""Dining Room"", ""style"": ""Luxury"", ""unit"": ""NOS""}",images fabric curtain fabric adf navy polyester dining room luxury curtain fabric upholstery cloth drape textile material,"January 1, 2018"
PRD53753,SAM01922,Versatile Na,Samples,Fabric Samples,DVS,50,3.9,18,0,out_of_stock,FALSE,Non Current,Oak,Glass,Living Room,Contemporary,NOS,Versatile is a contemporary fabric samples from DVS. It is suitable for living room use and comes in oak with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Oak"", ""material"": ""Glass"", ""room"": ""Living Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",versatile samples fabric samples dvs oak glass living room contemporary home decor furniture interiors,"December 23, 2018"
PRD54983,SAM04138,Regalia Na,Samples,Fabric Samples,SDD,50,3.9,38,0,out_of_stock,FALSE,Non Current,Green,Ceramic,Kids Room,Scandinavian,NOS,Regalia is a scandinavian fabric samples from SDD. It is suitable for kids room use and comes in green with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Ceramic"", ""room"": ""Kids Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",regalia samples fabric samples sdd green ceramic kids room scandinavian home decor furniture interiors,"February 26, 2022"
PRD42193,SAM05610,Sample Cut Cloth Na,Samples,Fabric Samples,BSMPL,50,3.9,11,0,out_of_stock,FALSE,Current,Pink,Ceramic,Dining Room,Classic,MTR,Sample Cut Cloth is a classic fabric samples from BSMPL. It is suitable for dining room use and comes in pink with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Pink"", ""material"": ""Ceramic"", ""room"": ""Dining Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""NA"", ""series"": ""NA""}",sample cut cloth samples fabric samples bsmpl pink ceramic dining room classic home decor furniture interiors,"March 2, 2023"
PRD47200,SAM07544,Mascow-B/O Fabric,Samples,Fabric Samples,SGT,50,4.6,8,0,out_of_stock,FALSE,Non Current,Beige,Wood,Balcony,Traditional,NOS,Mascow-B/O Fabric is a traditional fabric samples from SGT. It is suitable for balcony use and comes in beige with wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Beige"", ""material"": ""Wood"", ""room"": ""Balcony"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",mascow-b/o fabric samples fabric samples sgt beige wood balcony traditional home decor furniture interiors,"April 15, 2025"
PRD17739,KL308CL,Kl308 Metro Dn. 12672 Sn. 710,Fabric,Curtain Fabric,KC,50,3.6,22,0,out_of_stock,FALSE,Current,Black,Sheer fabric,Hotel Room,Traditional,MTR,"Kl308 Metro Dn. 12672 Sn. 710 is a traditional curtain fabric from KC. It is suitable for hotel room use and comes in black with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Sheer fabric"", ""room"": ""Hotel Room"", ""style"": ""Traditional"", ""unit"": ""MTR""}",kl308 metro dn. 12672 sn. 710 fabric curtain fabric kc black sheer fabric hotel room traditional curtain fabric upholstery cloth drape textile material,"December 31, 2024"
